Date,Price,Open,High,Low,Vol
09-06-2020,111.45,117.45,117.9,110.25,79.47
10-06-2020,111.4,111,113,108.5,84.04
11-06-2020,106.15,109.9,111.15,105,55.49
12-06-2020,105.3,98,106.25,98,93
15-06-2020,100.5,104.65,104.65,100.05,69.32
16-06-2020,94.75,102,103.5,92,215.48
17-06-2020,95.4,93,96.4,91.8,110.83
18-06-2020,96.35,95,97.2,94.15,58.96
19-06-2020,102.5,96.5,103.9,95.6,135.46
22-06-2020,102.65,102.35,104.9,101,68.55
23-06-2020,104.4,103,106,101.9,68.64
24-06-2020,104.8,105.25,110.8,104.2,125.46
25-06-2020,103.8,103.85,106.3,101.65,63.2
26-06-2020,101.4,105.4,106.05,100.35,56.33
29-06-2020,99.45,101.4,101.4,98.05,43.28
30-06-2020,98.25,101.75,102.3,97.3,50.77
01-07-2020,100.75,99,101.45,98.2,50.87
02-07-2020,101.55,100.75,102.95,100.4,48.09
03-07-2020,103.45,102.85,106.35,102.1,87.31
06-07-2020,109,105,109.9,104.5,91.97
07-07-2020,109.05,109.8,112.6,108.05,85.84
08-07-2020,105.35,109.5,110.85,104.2,55.89
09-07-2020,106.95,106.3,108.95,104.65,54.49
10-07-2020,107.6,106.7,108.6,105.4,64.69
13-07-2020,108,108.85,112.1,106.85,81.9
14-07-2020,105.15,106.9,107.55,104.1,46.93
15-07-2020,103.2,106.8,106.8,102.5,49.69
16-07-2020,102.95,103.95,103.95,100.6,44.33
17-07-2020,106.4,103.65,106.95,103.3,42.08
20-07-2020,105.05,106.35,106.35,103.85,39.79
21-07-2020,108.45,106,109.7,105.5,66.01
22-07-2020,105.15,108.5,109.75,104.25,50.74
23-07-2020,106.05,105.45,106.45,104.7,30.72
24-07-2020,103.75,104.7,105.5,102.7,39.37
27-07-2020,101.7,104,104.5,101.3,29.65
28-07-2020,106.45,102.3,107.2,102,64.27
29-07-2020,105.75,108.1,108.75,104.85,44.56
30-07-2020,103.65,106.4,106.75,102.85,33.38
31-07-2020,104.65,104,105.4,102.3,33.81
03-08-2020,113.05,103,114.4,102.9,194.77
04-08-2020,111.45,112.95,115.1,110.8,95.91
05-08-2020,115.4,112.4,117.65,112,99.37
06-08-2020,116.8,116.2,117.7,115.5,60.09
07-08-2020,119.1,117,119.7,116,56.49
10-08-2020,123.85,119.95,124.7,119.7,71.1
11-08-2020,122.3,125,125.8,121.4,50.23
12-08-2020,125.35,121,126.4,120.6,50.72
13-08-2020,131.15,126.1,131.9,124.4,95.49
14-08-2020,124.6,131.15,132.65,123.7,75.03
17-08-2020,123.55,124.5,126.25,120.6,61.15
18-08-2020,125.6,124,127.5,123.6,62.15
19-08-2020,125.15,127,127.6,124.75,45.13
20-08-2020,121.7,123.45,125.65,121.1,43.53
21-08-2020,120.9,124.2,124.2,120.15,48.65
24-08-2020,121.2,122,123,120.8,31.3
25-08-2020,127.1,121.8,128.35,121.1,90.27
26-08-2020,137.9,130.5,139,128.35,197.52
27-08-2020,144.25,140.1,146.85,139.3,181.38
28-08-2020,142.8,144.15,146.2,140.5,95.2
31-08-2020,143.2,144.5,147.95,138.2,160.56
01-09-2020,143.8,143.4,145.15,140.4,58.81
02-09-2020,150.3,144.3,151.65,141.45,74.95
03-09-2020,151.85,151.6,155.2,149.55,110.16
04-09-2020,147.8,147.9,153.65,147,95.57
07-09-2020,149.4,150,152,148,82.62
08-09-2020,142.3,149.45,149.6,141.2,76.3
09-09-2020,140.1,141,141.75,135.7,105.36
10-09-2020,143.3,142.8,144.5,138,79.61
11-09-2020,144.3,143.1,146.8,141.65,65.14
14-09-2020,148.55,147.2,151.1,145.5,84.51
15-09-2020,148.4,149.4,149.4,146.55,42.89
16-09-2020,151.45,149.2,154.3,148.55,85.06
17-09-2020,147.65,150.8,151,146.2,48.12
18-09-2020,147.9,148.7,150.5,146.25,46.27
21-09-2020,137.45,147.75,147.75,135.5,64.74
22-09-2020,133.1,138,138.15,129.65,87.3
23-09-2020,131.4,135.5,136.7,127.9,74.98
24-09-2020,122.8,127.9,128.8,122.15,62.42
25-09-2020,127.25,123.7,128.35,123.1,65.04
28-09-2020,132.85,128.9,134.3,127.5,61.83
29-09-2020,131.7,134.95,136,130.7,63.37
30-09-2020,133.3,131.55,134.4,130.3,48.86
01-10-2020,133.5,135.9,136.5,132.55,40.49
05-10-2020,133.9,136.95,137.5,132.05,55.27
06-10-2020,144.75,138,145.8,136,162.05
07-10-2020,141,144.25,144.5,139.8,68.27
08-10-2020,140.95,142.85,143.5,139.6,40.94
09-10-2020,138.45,141.15,142.65,138,37.1
12-10-2020,135.9,139.65,139.65,133,39.28
13-10-2020,134.1,135.4,137.1,132.85,38.97
14-10-2020,130.7,133.75,134.65,128.8,45.79
15-10-2020,126.95,131.5,134.35,126.5,64
16-10-2020,127.75,129.4,130.05,126,62.55
19-10-2020,128.25,129.8,130.4,127.8,33.16
20-10-2020,129.65,128.1,130.3,126.35,27.47
21-10-2020,130.25,131.05,133.1,128.3,39.25
22-10-2020,133.5,129.7,134.6,128.45,48.81
23-10-2020,137,134.9,138.9,134.1,68.71
26-10-2020,133.7,138.4,140.8,131.25,88.53
27-10-2020,135.65,134.15,136.75,130.85,56.86
28-10-2020,134.8,139,143.25,133.5,152.36
29-10-2020,131.9,132,133,130,66.63
30-10-2020,132.65,133.2,134.5,130.3,51.13
02-11-2020,132.85,133.65,134,131.1,40.39
03-11-2020,134.1,135,137.4,133.55,52.07
04-11-2020,135.9,135.6,137,134,44.68
05-11-2020,137.65,137,138,136,38.93
06-11-2020,139,137.65,142.3,137.65,67.97
09-11-2020,141,140.6,141.5,138.7,40.28
10-11-2020,146,144.05,146.7,142.75,68.79
11-11-2020,150.95,146.5,151.5,145.65,78.58
12-11-2020,151.2,150.95,153.85,150,56.15
13-11-2020,146.35,150,150,145.35,32.57
17-11-2020,158,152.5,159.35,152.2,82.64
18-11-2020,173.5,158.85,178.8,158.55,171.8
19-11-2020,167.95,171.4,176.35,166.55,109.45
20-11-2020,169.1,170.05,171.55,165.55,66.94
23-11-2020,170.7,169.5,173.9,165.55,54.57
24-11-2020,172.05,171.85,175.5,171.1,47.7
25-11-2020,171.45,175,176.8,169.25,54.37
26-11-2020,173.75,171.6,175,171.05,39.09
27-11-2020,180.35,174.65,183.85,174.65,125.93
01-12-2020,179.75,182.35,182.4,178.1,48.88
02-12-2020,183.6,184,187.35,181.1,88.11
03-12-2020,184.85,185,186,183.25,33.33
04-12-2020,184.15,186.5,188.8,182.2,48
07-12-2020,183.55,184.45,186.45,182.7,29.8
08-12-2020,181.8,184.95,185.7,178.95,42.14
09-12-2020,182.7,183,186.4,181.65,40.3
10-12-2020,177.6,182.7,182.7,176.4,38.37
11-12-2020,178.85,177.95,181.45,176.5,43.07
14-12-2020,177.65,181,181.5,176.7,33.19
15-12-2020,178.9,176.45,179.7,173.25,41.19
16-12-2020,182.55,181,183.8,180.1,51.26
17-12-2020,181.7,184,184,180.65,34.1
18-12-2020,180.55,180.9,181.5,176.65,46.07
21-12-2020,164.55,176,177.55,162.5,75.58
22-12-2020,164.95,164.55,169.2,156.7,110.01
23-12-2020,169.2,165,169.7,163.4,56.93
24-12-2020,175.95,172,178,172,73.83
28-12-2020,186.35,179.85,187.4,179,98.01
29-12-2020,183.45,187.9,188.45,181.1,71.32
30-12-2020,184.15,183.1,185.4,180.4,38.58
31-12-2020,183.85,184.85,187.5,182.8,48.98
01-01-2021,186.5,184.95,187,184.5,27.33
04-01-2021,191.3,191.8,193,188.75,63.98
05-01-2021,193.2,187.1,193.9,185.05,75.75
06-01-2021,195.4,194.45,197.6,190.65,75.62
07-01-2021,196.75,197,200.35,195.1,66.02
08-01-2021,198.15,198.75,201.5,197.1,53.99
11-01-2021,220.65,199.9,225.4,199.65,182.48
12-01-2021,237.8,227,252.4,224.1,390.58
13-01-2021,242.6,242.9,248.8,238.4,164.65
14-01-2021,245.1,242.85,249.8,238.6,86.82
15-01-2021,260.3,246,264.65,242.6,250.04
18-01-2021,245.95,261.65,262.45,241.15,173.38
19-01-2021,258.65,251.5,261.7,251.3,136.86
20-01-2021,274.9,260,277.5,258.85,205.15
21-01-2021,290.6,281,299,280,283.61
22-01-2021,289.35,295.95,306.9,278.35,316.01
25-01-2021,279.15,296.9,299.5,277.35,164.35
27-01-2021,267.5,274.9,275,265.7,126.59
28-01-2021,266.8,260.05,273.4,259.05,129.16
29-01-2021,262.7,273,278.8,260.6,138.44
01-02-2021,279.6,269.75,282,255.35,165.66
02-02-2021,322,293.6,328.85,290.4,251.97
03-02-2021,331,339.2,341.9,326.2,224.19
04-02-2021,326.15,329,334.5,322.45,121.03
05-02-2021,315.9,327.6,330,312.6,103.51
08-02-2021,335.95,318.75,339.25,318,102.12
09-02-2021,325.05,337,338.5,322.2,105.98
10-02-2021,328.9,326,332.65,319.5,93.47
11-02-2021,325,326.45,331.35,323.4,55.26
12-02-2021,325.4,326.4,330.5,321.25,64.09
15-02-2021,333.35,329.9,335.8,324,78.68
16-02-2021,329.2,335.45,337.9,327.5,65.94
17-02-2021,330.15,326.9,334.25,325.45,52.15
18-02-2021,323.85,331.5,331.75,321.1,49.2
19-02-2021,311.85,321.95,321.95,301.4,80.27
22-02-2021,304.5,312.45,313.9,302.15,57.72
23-02-2021,324,308.5,328.9,308.5,133.31
24-02-2021,321.65,325,330,316.5,50.82
25-02-2021,333.15,325.35,334.7,323.25,64.51
26-02-2021,322.95,323,332.95,318.85,91.9
01-03-2021,328.3,330,331.85,322.7,61.19
02-03-2021,345.75,331.1,347.2,326.45,127.71
03-03-2021,348.5,348.65,357,346.5,92.01
04-03-2021,339.2,339,345.4,337.3,59.86
05-03-2021,325.15,333,337.85,319.7,86.74
08-03-2021,321.25,331.75,331.75,318.8,81.93
09-03-2021,315.2,325,328.35,309.6,74.7
10-03-2021,321.45,319.5,324.45,316.7,58.64
12-03-2021,317.55,325.05,326.5,314.15,48.36
15-03-2021,318.55,320,320.4,310.05,45.08
16-03-2021,319.95,321,321.9,315.1,39.27
17-03-2021,305.8,318.6,320,304,47.26
18-03-2021,307,311,316.6,299.75,73.73
19-03-2021,308.95,303.5,311,290.2,109.93
22-03-2021,303.05,306.45,307.5,300.1,56.39
23-03-2021,307.4,305,312.25,304,60.24
24-03-2021,294.45,303.55,305,293.2,61.52
25-03-2021,285.55,294,294,282.25,84.53
26-03-2021,296.4,290.5,301.4,290.5,80.92
30-03-2021,297.05,300.5,301.3,292.7,45.26
31-03-2021,301.8,299,307.5,297.5,58.57
01-04-2021,307.75,306.75,309.85,303.05,44.09
05-04-2021,305.05,306.8,311.7,297.2,66.18
06-04-2021,307.75,306.15,313.8,304.8,63.03
07-04-2021,307.8,306.75,310.65,305.1,39.07
08-04-2021,313.95,307.9,319.8,307.5,62.46
09-04-2021,318.2,313.2,325,312.5,75.46
12-04-2021,286.55,307.85,307.85,282.9,105.34
13-04-2021,302.85,287.25,304.55,280.55,116.87
15-04-2021,303.5,303,307.55,296.5,75.26
16-04-2021,310,302,315,300.15,75.33
19-04-2021,301.4,295,304.5,292.8,65.79
20-04-2021,298.05,307.7,308.15,294.2,56.74
22-04-2021,294.55,294,302.5,292.2,61.02
23-04-2021,294,291,300,290.5,58.16
26-04-2021,295.4,297,299,294.6,30.58
27-04-2021,301.5,295.7,302.5,295.1,35.04
28-04-2021,305.9,303.5,309.5,303,44.67
29-04-2021,301.9,308.9,310,301.25,36.65
30-04-2021,293.85,298.2,301.3,292.55,36.12
03-05-2021,293,289.3,294.75,285,35.38
04-05-2021,289.45,296.35,299.75,288.05,38.64
05-05-2021,291.5,293.5,293.9,288.5,29.35
06-05-2021,301.25,291.5,302,290.3,45.03
07-05-2021,302.75,303,305.95,300.5,41.59
10-05-2021,314.85,304.5,315.7,304,53.26
11-05-2021,315.55,309.55,320.75,308.1,58.47
12-05-2021,326,318.25,334.75,316.25,111.58
14-05-2021,312.25,329.35,329.5,310,81.31
17-05-2021,321.1,315.4,323.85,311.4,51.16
18-05-2021,332.45,325.95,336.65,324,86.15
19-05-2021,314.45,313,322.95,312.1,119.41
20-05-2021,307.7,316,316.6,306.1,54.04
21-05-2021,313.1,312,315.7,309.5,40.36
24-05-2021,311.85,314.75,315.8,310.2,31.96
25-05-2021,315.25,315.55,319,313.85,37.38
26-05-2021,315.5,316.1,320,314.8,28.64
27-05-2021,318.6,317.05,323.45,316.55,49.48
28-05-2021,318.75,322.65,324.5,316.5,26.62
31-05-2021,318.75,318.7,319.75,312.1,30.92
01-06-2021,318.1,319.2,325.7,317.3,32.6
02-06-2021,323,315.95,324.4,315.6,26.32
03-06-2021,325.65,325.3,327.7,323.65,21.41
04-06-2021,334.95,325.15,336.9,324.25,41.28
07-06-2021,345.5,339.75,351,339.75,64.99
08-06-2021,352.75,346.25,356.65,337.5,44.11
09-06-2021,343.35,356.2,358.9,339.75,59.33
10-06-2021,344.75,345.2,347.85,342.4,24.35
11-06-2021,350.75,346,352.9,344.35,36.44
14-06-2021,355.95,350.05,357.9,341.1,38.48
15-06-2021,352.7,355.75,360.75,351.5,35.53
16-06-2021,349.35,350.1,356,348.1,27.55
17-06-2021,345.65,348.4,352.9,342.25,29.24
18-06-2021,337.4,345.65,346.9,329,49.44
21-06-2021,334.3,330.9,335.8,326.2,29.12
22-06-2021,337.9,337.1,344.3,336.15,26.71
23-06-2021,335.25,341,343.25,334.3,25.74
24-06-2021,334.65,335,337.4,333.35,15.58
25-06-2021,339.65,335.9,342.8,335.9,22.43
28-06-2021,342.8,340.8,345,337.55,17.84
29-06-2021,341.55,342.65,346.5,339.6,22.46
30-06-2021,339.6,342,345.35,338.85,18.28
01-07-2021,344.25,341.5,347.4,341.2,27.94
02-07-2021,344.9,345.3,345.55,340.5,18.3
05-07-2021,346.1,347.05,350.1,344,18.4
06-07-2021,316.9,348,358.2,311.5,164.08
07-07-2021,317.1,316,319.1,306.25,112.18
08-07-2021,306.35,314.8,314.8,305,87.36
09-07-2021,306.3,305.8,308.85,301.85,48.81
12-07-2021,307.45,310.8,312,306.1,32.28
13-07-2021,310.95,310,312.25,308.15,25.74
14-07-2021,309.55,310,313.3,308.65,21.86
15-07-2021,310.25,310.5,312.85,307.6,23.62
16-07-2021,311.25,311.1,315.45,310.5,25.15
19-07-2021,308.85,308.95,310.3,306,21.35
20-07-2021,302.15,307,308,301.05,27.67
22-07-2021,302.55,305.5,307.45,301.05,21.34
23-07-2021,295.55,300.5,301.9,295,33.44
26-07-2021,293.15,295,297,291,27.5
27-07-2021,291.4,293,297.65,288.6,55.13
28-07-2021,284.45,290,290.9,283.6,36.14
29-07-2021,292.9,287.55,295.4,287.55,57.73
30-07-2021,293.95,294,300,293.25,30.59
02-08-2021,296.85,299.15,299.4,295.6,19.27
03-08-2021,303.7,298.5,304.5,297.7,31.06
04-08-2021,298.15,304.75,306.45,297.2,26.19
05-08-2021,299.7,295.5,300.9,292.75,20.7
06-08-2021,300.05,300.05,303.4,297.65,16
09-08-2021,298.1,300.75,304.2,296.05,16.99
10-08-2021,294.2,297.9,300.2,291,15.17
11-08-2021,295.45,295.3,297.8,286.45,20.8
12-08-2021,306,297.3,307.4,297.3,33.65
13-08-2021,307.25,308.8,311.5,303.05,34.92
16-08-2021,303.7,305.95,307.85,303.05,14.35
17-08-2021,297.7,302.8,302.8,292.8,25.54
18-08-2021,293.35,296.9,297.75,292.6,18
20-08-2021,283.1,289.5,290.7,281,32.58
23-08-2021,276.95,287.2,288.3,275,24.5
24-08-2021,279.8,278.5,281.5,268.45,37.59
25-08-2021,284.4,282.8,289.2,282.45,31.54
26-08-2021,284.3,284.85,287.35,281.65,17.86
27-08-2021,285.75,282.9,286.8,281.7,13.48
30-08-2021,291.95,290.1,293.5,289.9,17.22
31-08-2021,287.3,291.75,291.95,286.1,36.95
01-09-2021,295.25,289,297.4,287.3,33.1
02-09-2021,293.15,295.25,296.3,291.7,14.91
03-09-2021,295.55,292.5,296.45,292,16.59
06-09-2021,297.45,297.5,298.95,296,16.62
07-09-2021,294.6,297.35,297.8,290.9,14.33
08-09-2021,295.25,293.5,298.8,291.6,14.92
09-09-2021,298.95,294,303.5,293.55,34.02
13-09-2021,301.2,299,302,295.5,16.34
14-09-2021,306.1,302.25,307.2,302.2,23.23
15-09-2021,311.95,306.1,313,306.1,26.81
16-09-2021,311.65,313.4,315,307.65,26.25
17-09-2021,308.6,312,315.35,306,24.97
20-09-2021,298.95,304.9,310.25,297.3,19.63
21-09-2021,301.95,298.6,302.7,293.1,19.44
22-09-2021,310.1,303.15,313.8,303,29.55
23-09-2021,321.5,313.2,324,313.2,52.7
24-09-2021,317.95,325.1,326.95,316.05,28.9
27-09-2021,331.65,323.15,333.6,323.15,56.31
28-09-2021,329.3,334,336,324.5,28.5
29-09-2021,330.25,325,333,324,19.74
