Date,RBI_Repo,CPI,Inflation,Urban CPI,Urban Inflation,Total_Sales,Brent_Oil,Steel,Aluminium,USD_INR,NIFTY AUTO,NIFTY 50,FII,DII,Google Trends,TAMO,ASRS,Steel_ret,Aluminium_ret,USD_INR_ret,ICPI,IFD,RSVS
2022-01-01,0.0,0.4850993377483439,0.6941580756013744,0.5192629815745393,0.6593406593406593,0.02939014405908688,0.728477991218189,1.8095419331902962,2.008201577424793,-0.1757364132999511,0.023674246491731107,0.5449406751646907,-0.9345834312196997,-0.16004294993459206,0.7894736842105263,516.16,-1.1582602568596694,-0.069815290269997,0.6158048943793599,-0.06074963411306289,-0.12865321010798905,0.7075843361899873,-1.2796922319812323
2022-02-01,0.0,0.49172185430463555,0.7044673539518901,0.5276381909547738,0.6241758241758241,0.04323514553974253,1.2848990590091194,1.414001938506519,2.5994052807002825,0.000993228196866295,-0.1769684817415974,0.41351603715692553,0.5726145144857164,0.4504238281397687,0.9473684210526315,452.65,-10.85091628041116,-0.21858570250782972,0.29439460157860076,-1.0056518064652373,-0.21087341811742227,0.11943900952173733,-3.821916039815357
2022-03-01,0.0,0.5182119205298008,0.8556701030927835,0.5443886097152428,0.7054945054945055,0.040507255212778925,2.339060253355026,1.4545606021194366,3.0428169579811053,0.07579166567684743,-0.23797141553653117,0.5750074162346973,-0.5450111873124194,-0.01437915415850642,0.9473684210526315,432.42,-0.032952558907899054,0.028683598309459102,0.1705819714120791,75.3084112150415,4.230356752374461,0.9485899090760265,17.193874770726165
2022-04-01,0.0,0.5579470198675494,0.9999999999999999,0.5896147403685092,0.9186813186813186,0.04388663403417703,1.6752321056232848,1.5650323138153757,2.596003166065696,0.1892726284222106,-0.11844247839317004,0.4878162743967765,-0.4874828986759901,0.0,0.3684210526315789,436.25,-0.4133219315269684,0.07594851086642307,-0.14684215254665478,1.4972749540722776,-0.0739703090748454,1.0,16.827589493331892
2022-05-01,0.16000000000000014,0.584437086092715,0.8711340206185566,0.6164154103852599,0.9164835164835164,0.04370547145818454,2.1342008960045047,1.8278436339303423,1.5751468986483768,0.38158527772735884,-0.002890264443742034,0.3631199423370225,0.07672448557835448,-0.23211415003742997,0.47368421052631576,442.19,-0.9672179371869711,0.1679270886581643,-0.3932415340480694,1.0160615980677155,-0.11090240235688002,-1.9875107954629916,20.71600046579658
2022-06-01,0.3600000000000001,0.5993377483443707,0.8659793814432989,0.6264656616415412,0.868131868131868,0.006215269914818744,2.6251298418803066,1.656940478149236,0.9172075119248758,0.6347633222368041,0.02314022937711715,0.1695036105307289,-0.7857777286426605,-0.2643628967008703,0.15789473684210525,410.53,-18.151465211296433,-0.09349987745593957,-0.4177003346723245,0.6634900749245887,-0.14799852726794333,0.49651905597997464,-4.556897394891067
2022-07-01,0.3600000000000001,0.6125827814569536,0.8144329896907215,0.6415410385259634,0.7868131868131868,0.011200724650303973,2.0603257824842403,1.3911799381861,0.5350366346396651,0.7055285106369813,0.21448878740291064,0.5012247409908468,0.5780316611619981,-0.12625465984105502,-0.05263157894736842,448.22,2.1346090829366884,-0.16039232758679678,-0.41666784486225683,0.1114827935407674,-0.18389831373758023,1.5589246883834331,-8.409925589382077
2022-08-01,0.56,0.6274834437086092,0.8642611683848797,0.6549413735343386,0.8373626373626372,0.0,1.458846134815701,1.1304633910474042,0.5901854059264031,0.7339445836992291,0.3676835268994826,0.6459134096868218,2.2100626765880516,-0.3034019675304544,0.05263157894736842,469.65,0.3302331855497489,-0.18740677606279532,0.10307475734606375,0.04027629306800451,-0.15940674609499425,1.3182548065202608,-8.337227775821132
2022-09-01,0.7600000000000002,0.6440397350993377,0.9347079037800686,0.6716917922948076,0.9582417582417581,0.033922692354590916,0.8987575081975229,0.8404062408397642,0.08225955218448669,1.103903522019331,0.2499611582927937,0.48584231701667985,0.4194620290932938,-0.5650729317111163,0.05263157894736842,403.36,-0.09618963566829342,-0.2565825240381242,-0.8606208297283031,0.5040693078698586,-0.1924717620117374,-6.7614096410656055,-4.511201829521816
2022-10-01,0.7600000000000002,0.6672185430463573,0.824742268041237,0.6917922948073705,0.789010989010989,0.06508613932098872,1.0858030083871293,0.6170235094426229,0.15814150033852287,1.3350820260934868,0.4050192766573802,0.7067931440071152,2.1751979607809635,-0.812095548481251,-0.2631578947368421,411.48,0.11379734007351883,-0.2658032752992521,0.922469745323349,0.20941911993474704,-0.10652503189800358,2.191540035661959,-0.39788082415618653
2022-11-01,0.7600000000000002,0.6639072847682117,0.6718213058419243,0.6867671691792294,0.6087912087912087,0.07160799205671783,0.9857310461008132,0.49310115021484285,0.39278879810659345,1.0764040964752193,0.3709785261173129,0.886411229270407,2.6248362104596654,-0.6563082716432131,-0.15789473684210525,438.05,-0.269651474639513,-0.20083895885867142,1.4837806474946609,-0.19375433461206226,-0.09356220566232354,1.666801073738185,-0.2966499682425259
2022-12-01,0.8999999999999999,0.6506622516556289,0.6443298969072164,0.6716917922948076,0.545054945054945,0.03895692162976641,0.4355972220137347,0.42149298978918104,0.5184451625449065,1.325365562401235,0.23005481819059168,0.7292047820665031,0.42314800041709005,-0.20992839157031917,-0.2631578947368421,386.76,-0.24617887645378178,-0.1452200231016746,0.31990821796351976,0.23128996511743338,-0.13325853931585854,2.969128380881545,-0.3889360313445563
2023-01-01,1.0,0.6639072847682117,0.781786941580756,0.6850921273031827,0.679120879120879,0.03745884648213632,0.5183792641144569,0.43328986918186113,0.7652956975892118,1.1460693078536346,0.39189609011740095,0.6225268292628743,1.6955719348585598,-0.32816472207309055,0.0,450.71,0.9954048898485928,0.02798831695535564,0.47613624907325414,-0.135280604562231,-0.13541613840406452,1.4799809727558837,-0.44546576840310254
2023-02-01,1.0,0.6688741721854305,0.7680412371134021,0.6968174204355111,0.7010989010989009,0.04785479122755065,0.5230946968923463,0.5584525545140121,0.5541673662080636,1.3112491906219252,0.2573465013672409,0.5362985934640249,0.9684431105376818,-0.5142528753015191,-0.3157894736842105,419.41,-0.2377476833925367,0.2888659399502773,-0.27587811096577686,0.1441273068185034,-0.14771816563213372,3.2644823045749805,-0.5135860186987752
2023-03-01,1.0,0.6754966887417213,0.634020618556701,0.7085427135678395,0.6549450549450547,0.04009963941679587,0.3051369151587992,0.6705918157502722,0.258922983136997,1.2232510288807703,0.14645273458784885,0.5497311327090716,1.062949204199545,0.2554825440274638,-0.631578947368421,419.51,-0.44481778917515313,0.20080356035589841,-0.5327711465424261,-0.06711017430593602,-0.18003450296998869,0.6124447937922767,-0.558961049434388
2023-04-01,1.0,0.6903973509933774,0.4690721649484536,0.7269681742043552,0.4263736263736263,0.03932273067744352,0.6305017768331568,0.7680814475537999,0.37432369766235307,1.142586047284713,0.36129804565665274,0.7195035037228583,0.0971217011247614,-0.7033414746648318,-0.47368421052631576,483.46,0.8848879882237608,0.14537849928045166,0.44569513732312105,-0.06594311363045646,-0.12633545924281522,-1.3204174636456056,-1.028224385989879
